long,lat,cat_id
-120.843887,37.715561,12
-120.84861,37.707779,12
-120.848892,37.79472,12
-120.849167,37.695,12
-120.849716,38.354172,12
-120.850563,37.427502,12
-120.851669,37.74472,12
-120.854172,37.81778,12
-120.855827,38.30611,12
-120.859169,37.818062,12
-120.860832,37.806389,12
-120.861389,37.401669,12
-120.86306,37.536388,12
-120.864166,37.368889,12
-120.864166,37.766109,12
-120.864998,37.69944,12
-120.867218,37.214169,12
-120.868057,37.791389,12
-120.86972,37.375278,12
-120.872223,37.74778,12
-120.873894,37.758331,12
-120.874168,37.839439,12
-120.874443,37.191109,12
-120.874443,37.6875,12
-120.877502,37.636108,12
-120.878059,37.500278,12
-120.878059,37.713058,12
-120.878891,37.705002,12
-120.879173,38.279442,12
-120.880829,37.688889,12
-120.880829,37.799438,12
-120.881943,38.29472,12
-120.883614,37.736389,12
-120.883888,37.826672,12
-120.885277,37.14389,12
-120.886673,37.72028,12
-120.88694,37.751942,12
-120.88694,38.464722,12
-120.888062,37.37944,12
-120.889168,37.696671,12
-120.889442,37.787781,12
-120.890556,37.850281,12
-120.891113,37.777779,12
-120.894997,37.402222,12
-120.896667,37.83556,12
-120.898888,37.652779,12
-120.899437,37.722221,12
-120.899719,37.463329,12
-120.899719,37.814442,12
-120.901108,37.826111,12
-120.901939,37.785831,12
-120.903328,37.157219,12
-120.90361,37.229439,12
-120.904716,37.841389,12
-120.908058,37.788891,12
-120.909721,37.73222,12
-120.91333,37.778332,12
-120.916672,37.805,12
-120.918327,37.823891,12
-120.930557,37.536671,12
-120.931107,37.23111,12
-120.931938,37.107498,12
-120.936394,37.823608,12
-120.936394,39.272499,12
-120.938057,37.437778,12
-120.939438,37.390831,12
-120.944717,37.408329,12
-120.946388,37.82222,12
-120.948608,37.419441,12
-120.949997,37.397781,12
-120.950279,38.51944,12
-120.950829,37.813332,12
-120.951942,37.833889,12
-120.958328,37.819721,12
-120.959167,37.485828,12
-120.959442,39.26194,12
-120.965561,37.82,12
-120.968063,37.427502,12
-120.970284,37.853062,12
-120.973892,37.825562,12
-120.975281,37.096939,12
-120.975281,37.843891,12
-120.980003,39.173061,12
-120.986389,37.438061,12
-120.988327,39.08139,12
-120.991943,39.24556,12
-120.992218,37.500278,12
-121.003059,37.29306,12
-121.004997,39.212502,12
-121.009171,38.986671,12
-121.010834,37.602219,12
-121.01667,37.521111,12
-121.02417,37.551109,12
-121.024437,38.967499,12
-121.025284,39.202782,12
-121.02639,39.222778,12
-121.040001,39.171391,12
-121.041672,39.235828,12
-121.041939,38.96833,12
-121.042221,39.224442,12
-121.043327,37.760281,12
-121.049438,39.16333,12
-121.051392,39.135281,12
-121.054169,39.259998,12
-121.055,37.536942,12
-121.056389,37.257221,12
-121.058609,38.85611,12
-121.061943,39.24472,12
-121.065826,39.11694,12
-121.067223,37.217781,12
-121.067223,37.703609,12
-121.069168,38.870281,12
-121.069443,37.573059,12
-121.07222,39.190559,12
-121.073608,41.146671,12
-121.074173,39.118889,12
-121.075279,37.676109,12
-121.07917,37.452499,12
-121.08194,37.476109,12
-121.082222,37.445278,12
-121.082497,37.634998,12
-121.082779,38.922218,12
-121.083893,39.018059,12
-121.084167,39.29694,12
-121.087219,39.197498,12
-121.08889,39.005829,12
-121.08889,39.098061,12
-121.089722,38.904442,12
-121.092216,38.99472,12
-121.092499,39.199169,12
-121.093613,37.654442,12
-121.096672,37.445831,12
-121.096939,37.479439,12
-121.097221,38.8825,12
-121.101936,39.230831,12
-121.105278,37.509171,12
-121.107224,39.109718,12
-121.109444,37.449718,12
-121.109718,38.847221,12
-121.110001,38.681938,12
-121.110558,38.873058,12
-121.110832,38.869171,12
-121.112221,38.88472,12
-121.116112,38.91806,12
-121.117218,37.506672,12
-121.117783,39.225559,12
-121.118332,38.98806,12
-121.121109,39.07806,12
-121.124168,41.127781,12
-121.125282,39.226669,12
-121.126106,37.49778,12
-121.131943,37.460831,12
-121.134171,37.486938,12
-121.135002,37.453609,12
-121.136108,38.878609,12
-121.140831,38.822498,12
-121.141388,38.81583,12
-121.141388,38.834721,12
-121.143059,37.485828,12
-121.144997,38.860001,12
-121.145828,38.92889,12
-121.145828,39.048611,12
-121.147781,39.239719,12
-121.148613,39.20472,12
-121.151108,39.134171,12
-121.157501,37.480831,12
-121.158607,38.86528,12
-121.161942,38.905281,12
-121.162216,39.16917,12
-121.16333,39.07806,12
-121.16333,41.20472,12
-121.164719,38.805828,12
-121.167778,39.161671,12
-121.171669,38.777779,12
-121.174438,38.612782,12
-121.175278,37.486389,12
-121.181938,39.068329,12
-121.183327,38.963329,12
-121.183609,39.227219,12
-121.184441,38.71389,12
-121.185562,37.540829,12
-121.189171,38.85833,12
-121.191391,37.558609,12
-121.191391,38.878609,12
-121.19278,38.86528,12
-121.194168,38.858891,12
-121.200562,37.55278,12
-121.20417,37.536942,12
-121.206108,39.179722,12
-121.207779,38.956108,12
-121.212219,37.57444,12
-121.213608,38.94278,12
-121.21389,39.191391,12
-121.224998,38.901112,12
-121.24028,37.978062,12
-121.262222,39.217781,12
-121.272781,37.576939,12
-121.274437,37.592499,12
-121.275002,39.010281,12
-121.282784,37.921391,12
-121.285278,37.58194,12
-121.286942,38.103611,12
-121.294724,39.514721,12
-121.31694,39.207779,12
-121.328056,37.962502,12
-121.329437,39.235279,12
-121.331673,39.53389,12
-121.334442,37.687778,12
-121.341667,39.20472,12
-121.342781,37.655281,12
-121.352219,37.691109,12
-121.354172,37.64389,12
-121.355003,39.2425,12
-121.359169,39.297218,12
-121.360001,37.70417,12
-121.360832,37.698891,12
-121.361938,38.153061,12
-121.368889,37.62611,12
-121.377502,37.683331,12
-121.384438,41.096939,12
-121.392502,37.673061,12
-121.395828,38.184719,12
-121.398064,38.072781,12
-121.409439,39.385281,12
-121.412216,41.080559,12
-121.415001,38.130829,12
-121.417221,38.064171,12
-121.423058,38.852779,12
-121.423332,39.648891,12
-121.434998,39.300282,12
-121.452217,38.006672,12
-121.45417,37.820278,12
-121.45472,38.001942,12
-121.455002,39.325001,12
-121.457497,38.064171,12
-121.467216,37.935558,12
-121.467216,37.985828,12
-121.481392,37.819172,12
-121.48806,38.371941,12
-121.488892,36.964439,12
-121.4925,38.040001,12
-121.493607,39.50639,12
-121.49472,38.23278,12
-121.498062,37.75111,12
-121.501106,39.23444,12
-121.501106,39.439999,12
-121.501671,38.24472,12
-121.506111,38.653332,12
-121.509171,37.879719,12
-121.509438,37.880829,12
-121.509438,39.46944,12
-121.514168,40.552502,12
-121.515282,38.51667,12
-121.515831,38.80611,12
-121.518333,39.457218,12
-121.519997,38.327499,12
-121.521111,38.615559,12
-121.523331,38.055561,12
-121.523613,38.859718,12
-121.529716,39.238331,12
-121.530563,39.451672,12
-121.532784,38.772499,12
-121.538063,38.64167,12
-121.539169,38.056389,12
-121.539719,39.729439,12
-121.540833,37.913891,12
-121.541389,37.91333,12
-121.555832,37.841389,12
-121.55806,37.76083,12
-121.559441,38.771938,12
-121.559723,38.536671,12
-121.5625,38.40778,12
-121.5625,39.75,12
-121.564438,39.531391,12
-121.565559,37.775829,12
-121.572502,38.804722,12
-121.572502,39.53944,12
-121.57917,41.994438,12
-121.580276,38.014999,12
-121.580559,38.42028,12
-121.589172,38.81889,12
-121.594437,39.471668,12
-121.602501,38.01833,12
-121.603058,38.43861,12
-121.607498,37.931389,12
-121.616386,38.635281,12
-121.62722,37.853889,12
-121.633331,38.297501,12
-121.633331,39.334721,12
-121.633888,39.315281,12
-121.637222,38.767502,12
-121.641937,41.985001,12
-121.645279,39.263889,12
-121.646942,38.069721,12
-121.647499,36.684719,12
-121.647781,37.864441,12
-121.651672,39.270279,12
-121.661392,39.186939,12
-121.661392,39.385559,12
-121.666107,38.315559,12
-121.672783,37.91806,12
-121.674721,37.76194,12
-121.681671,39.576672,12
-121.688606,39.446388,12
-121.68972,39.4025,12
-121.691673,39.170559,12
-121.693611,38.251671,12
-121.696671,39.406391,12
-121.69722,38.589439,12
-121.697502,39.165279,12
-121.699997,39.376671,12
-121.700562,38.765282,12
-121.705276,39.29361,12
-121.709999,38.97583,12
-121.713608,39.42944,12
-121.715279,39.457218,12
-121.716667,39.493889,12
-121.719437,39.164169,12
-121.720284,39.459999,12
-121.722778,39.378891,12
-121.724998,39.135559,12
-121.728058,39.498611,12
-121.731941,39.18222,12
-121.732224,39.43222,12
-121.73333,39.350281,12
-121.735832,39.034721,12
-121.736389,39.46611,12
-121.736389,39.47583,12
-121.738892,39.498058,12
-121.740562,39.461391,12
-121.740829,39.171669,12
-121.741112,39.40667,12
-121.741669,39.450562,12
-121.743607,39.443329,12
-121.747223,39.13583,12
-121.748329,39.473061,12
-121.75444,39.465279,12
-121.758057,38.279171,12
-121.76194,39.465,12
-121.76194,39.479439,12
-121.763062,39.66917,12
-121.764168,39.48806,12
-121.773064,38.65583,12
-121.779167,39.724171,12
-121.779716,39.395561,12
-121.781113,39.443329,12
-121.783333,38.03278,12
-121.783333,39.026939,12
-121.784439,36.804169,12
-121.787216,36.807499,12
-121.790558,38.64389,12
-121.791389,39.38472,12
-121.792503,39.715,12
-121.793327,37.290562,12
-121.793892,38.986671,12
-121.798058,39.38028,12
-121.798058,39.441109,12
-121.800278,39.493061,12
-121.801941,39.363892,12
-121.802223,38.25861,12
-121.814438,39.41222,12
-121.823608,39.376942,12
-121.83139,39.478329,12
-121.835281,40.486938,12
-121.840561,38.69722,12
-121.84333,38.666672,12
-121.845284,40.398331,12
-121.850281,39.36417,12
-121.851669,39.566669,12
-121.85556,38.71278,12
-121.860558,38.70528,12
-121.863892,40.436668,12
-121.88472,38.615002,12
-121.89389,38.965279,12
-121.89444,37.68861,12
-121.897499,39.58028,12
-121.899437,37.676109,12
-121.900833,38.858059,12
-121.902222,37.688061,12
-121.904716,38.693329,12
-121.913887,38.013889,12
-121.92028,38.998611,12
-121.92028,40.39917,12
-121.936394,37.595558,12
-121.943329,40.408058,12
-121.96167,38.393608,12
-121.962502,38.534721,12
-121.968613,39.976109,12
-121.969719,40.422218,12
-121.978333,37.99361,12
-121.985558,38.54583,12
-121.98806,38.977779,12
-121.993057,39.975559,12
-121.996109,38.630562,12
-122.004723,39.060829,12
-122.008614,39.722778,12
-122.010834,37.915279,12
-122.014168,38.724171,12
-122.018333,39.46722,12
-122.026108,38.68222,12
-122.029999,40.429169,12
-122.037781,38.74139,12
-122.037781,39.951939,12
-122.04361,39.95583,12
-122.053329,39.96389,12
-122.053612,38.15694,12
-122.059723,39.550282,12
-122.073059,37.562778,12
-122.075562,38.162498,12
-122.077217,39.21611,12
-122.083061,39.327221,12
-122.088333,39.31778,12
-122.105827,38.167782,12
-122.107224,39.301392,12
-122.11306,39.39333,12
-122.117218,39.39444,12
-122.118889,39.394718,12
-122.11972,39.526112,12
-122.123611,37.432499,12
-122.132782,39.39333,12
-122.133888,39.96611,12
-122.153328,37.68528,12
-122.198059,39.790829,12
-122.214439,39.754719,12
-122.224167,40.060001,12
-122.227783,37.768608,12
-122.311668,41.830002,12
-122.347504,40.479439,12
-122.361671,37.91972,12
-122.366386,37.922779,12
-122.400284,37.643608,12
-122.574722,38.206108,12
-122.599167,41.649719,12
-122.604172,40.48917,12
-122.636391,41.756939,12
-122.736389,38.395,12
-122.748894,40.964169,12
-122.789169,38.445831,12
-122.805832,40.891392,12
-122.851112,40.669998,12
-122.906387,41.55278,12
-122.915001,40.88139,12
-122.921669,40.763062,12
-122.923058,41.576389,12
-122.923332,39.270828,12
-122.93,41.59417,12
-122.950562,40.910561,12
-122.967216,41.611111,12
-122.977219,41.556389,12
-122.979721,41.567219,12
-123.095558,39.316109,12
-123.120277,39.34861,12
-123.137779,39.355282,12
-123.927498,41.820831,12
-114.277779,34.400558,13
-114.517776,33.753609,13
-114.55722,33.906109,13
-114.711937,32.73333,13
-116.027496,34.053612,13
-116.232224,33.256939,13
-116.411667,33.26556,13
-116.564438,33.051392,13
-116.625282,33.896671,13
-116.756393,36.053612,13
-116.871674,33.30806,13
-116.899437,34.260559,13
-116.900002,34.260559,13
-116.903061,34.25333,13
-116.92028,34.24667,13
-116.931107,34.250561,13
-116.939171,34.251942,13
-116.942223,34.259441,13
-116.95417,34.244999,13
-117.025284,34.233059,13
-117.059174,34.45528,13
-117.080276,34.242222,13
-117.112221,32.637501,13
-117.141937,32.689442,13
-117.151108,34.198059,13
-117.169167,32.67083,13
-117.172218,32.711109,13
-117.175827,34.259441,13
-117.179443,34.262779,13
-117.1875,34.253059,13
-117.194168,34.25806,13
-117.194443,33.588329,13
-117.196388,34.255001,13
-117.199722,34.252499,13
-117.203331,32.737499,13
-117.211113,32.793892,13
-117.213058,32.78944,13
-117.228889,32.683609,13
-117.228889,32.770279,13
-117.229439,32.790279,13
-117.231392,32.778889,13
-117.235832,32.717781,13
-117.236938,32.767502,13
-117.239441,32.68639,13
-117.240562,32.76194,13
-117.240562,32.763329,13
-117.2425,32.770279,13
-117.243607,32.771938,13
-117.245277,32.761669,13
-117.24556,32.763889,13
-117.245827,32.700001,13
-117.245827,32.775558,13
-117.246391,32.778889,13
-117.248062,32.783329,13
-117.253059,32.759171,13
-117.25528,32.736111,13
-117.256393,32.73333,13
-117.2575,32.725559,13
-117.266113,32.807499,13
-117.268608,32.849998,13
-117.272217,32.851109,13
-117.274437,32.849171,13
-117.275284,34.189442,13
-117.276108,32.81889,13
-117.277779,32.847778,13
-117.279442,32.843609,13
-117.281387,32.84,13
-117.308327,34.226109,13
-117.3125,34.75806,13
-117.313057,34.26194,13
-117.324173,34.280281,13
-117.464439,34.2225,13
-117.544167,34.218891,13
-117.594719,33.386391,13
-117.714172,33.46056,13
-117.750282,33.506939,13
-117.759438,33.514172,13
-117.763329,33.52,13
-117.770828,33.526939,13
-117.779716,33.536942,13
-117.791672,33.54306,13
-117.798889,33.544998,13
-117.803329,33.546108,13
-117.813889,33.55056,13
-117.818611,33.55389,13
-117.832497,33.56583,13
-117.840828,34.198608,13
-117.853058,33.57972,13
-117.895279,33.612782,13
-117.924721,33.612499,13
-117.970284,34.237782,13
-118.017776,36.489719,13
-118.125557,33.750561,13
-118.147217,36.205002,13
-118.202217,34.39806,13
-118.239166,35.574718,13
-118.264999,33.72361,13
-118.29306,33.705002,13
-118.302223,33.32,13
-118.316109,33.34333,13
-118.316109,33.714169,13
-118.320831,33.34417,13
-118.323891,33.34861,13
-118.349167,32.82,13
-118.365562,33.406391,13
-118.368332,33.736671,13
-118.371391,32.820831,13
-118.373062,33.737221,13
-118.377777,33.770828,13
-118.388611,35.647781,13
-118.388893,34.33083,13
-118.396667,33.736389,13
-118.400284,35.674721,13
-118.406113,34.341671,13
-118.407219,33.79694,13
-118.410004,33.741112,13
-118.414169,35.676941,13
-118.417221,35.65139,13
-118.422218,33.316669,13
-118.422783,33.766941,13
-118.425003,32.80056,13
-118.427223,33.773891,13
-118.4375,32.816669,13
-118.43972,35.535561,13
-118.449173,35.656391,13
-118.466942,33.328892,13
-118.468613,35.65139,13
-118.476387,33.448059,13
-118.483887,35.650829,13
-118.48806,33.35722,13
-118.499443,32.843891,13
-118.500832,33.45306,13
-118.50444,33.43111,13
-118.514442,33.422218,13
-118.514442,34.026669,13
-118.524437,36.971668,13
-118.532501,33.42889,13
-118.53833,33.477501,13
-118.543327,33.433609,13
-118.544441,32.900558,13
-118.556107,33.47472,13
-118.574173,35.336391,13
-118.57917,33.475281,13
-118.60556,33.479172,13
-118.681389,34.031109,13
-118.744171,36.69833,13
-118.761108,36.547779,13
-118.761391,34.657219,13
-118.780563,34.661671,13
-118.781387,36.53722,13
-118.796669,36.550831,13
-118.810829,36.536671,13
-118.821388,35.132221,13
-118.860832,34.034439,13
-118.871941,36.823891,13
-118.936111,34.043331,13
-119.027779,33.48806,13
-119.029716,36.404171,13
-119.044998,36.389172,13
-119.046387,33.483891,13
-119.059998,34.08556,13
-119.108063,34.095001,13
-119.131111,34.10083,13
-119.215561,34.146389,13
-119.23806,38.29306,13
-119.304169,37.137218,13
-119.387497,34.319439,13
-119.440826,34.35667,13
-119.477501,34.373329,13
-119.520561,34.034168,13
-119.535828,34.396111,13
-119.558891,33.995831,13
-119.5625,34.055561,13
-119.575279,34.412781,13
-119.608063,34.036942,13
-119.619171,34.418892,13
-119.636673,34.417221,13
-119.677223,37.001671,13
-119.691109,34.402779,13
-119.699722,36.997219,13
-119.701393,34.397781,13
-119.720001,33.959721,13
-119.758331,34.058609,13
-119.81694,33.959999,13
-119.832779,37.623329,13
-119.842781,37.620281,13
-119.843063,34.404442,13
-119.847504,33.967781,13
-119.861389,34.071671,13
-119.87722,34.407219,13
-119.886108,34.008888,13
-119.886108,34.03722,13
-119.903893,34.568062,13
-119.918327,34.077499,13
-119.929169,34.060001,13
-119.931389,34.574169,13
-119.948059,34.58778,13
-119.955559,34.435558,13
-119.95639,34.584171,13
-119.967216,33.94278,13
-119.977501,33.983059,13
-120.041939,34.028061,13
-120.042221,34.03611,13
-120.044167,34.02306,13
-120.048058,33.915279,13
-120.055283,38.211941,13
-120.06694,39.228889,13
-120.077782,38.965561,13
-120.082222,38.965832,13
-120.091393,39.185558,13
-120.095001,38.999439,13
-120.112778,39.061111,13
-120.114166,33.89444,13
-120.118332,38.66861,13
-120.146667,34.024719,13
-120.150284,39.83889,13
-120.178612,33.924721,13
-120.202499,39.925282,13
-120.205276,39.91333,13
-120.248062,34.001389,13
-120.253609,37.658611,13
-120.260834,40.20639,13
-120.286667,39.678612,13
-120.294724,34.022221,13
-120.31778,34.041939,13
-120.318062,34.904171,13
-120.35778,34.013889,13
-120.365562,39.895,13
-120.367218,34.076111,13
-120.410004,37.713612,13
-120.451111,34.029999,13
-120.451668,34.442501,13
-120.460281,41.78833,13
-120.470558,34.448608,13
-120.509438,39.92556,13
-120.567223,39.18417,13
-120.581108,40.178612,13
-120.605003,40.933609,13
-120.635559,34.756111,13
-120.638611,34.563889,13
-120.640831,34.604172,13
-120.644173,34.581669,13
-120.649719,34.577221,13
-120.662781,34.92889,13
-120.663887,34.930279,13
-120.669441,34.903061,13
-120.672783,35.153332,13
-120.703888,40.67944,13
-120.712784,40.657219,13
-120.717781,40.665001,13
-120.724167,35.174999,13
-120.737778,40.614441,13
-120.742783,40.666939,13
-120.745003,40.63361,13
-120.751106,35.176109,13
-120.756111,39.398891,13
-120.757217,35.160831,13
-120.76722,39.191109,13
-120.768333,40.612221,13
-120.785278,40.558331,13
-120.80806,40.578892,13
-120.833061,40.115002,13
-120.835564,38.265282,13
-120.842499,39.234169,13
-120.84333,35.346668,13
-120.84417,35.351669,13
-120.85611,37.84444,13
-120.881668,39.841671,13
-120.894173,40.12389,13
-120.898064,35.25528,13
-120.92778,39.68222,13
-120.933891,39.121391,13
-120.939171,35.446388,13
-121.001106,35.463058,13
-121.056671,37.075279,13
-121.07972,39.79306,13
-121.085564,38.743061,13
-121.088058,38.74778,13
-121.089172,39.52528,13
-121.09861,40.18972,13
-121.102783,38.705002,13
-121.103333,38.728889,13
-121.103607,38.736671,13
-121.111107,37.034721,13
-121.128059,38.759998,13
-121.131668,41.871941,13
-121.133331,39.37167,13
-121.136108,40.222778,13
-121.14167,40.23167,13
-121.154999,39.45583,13
-121.158607,39.333611,13
-121.159172,39.463612,13
-121.159172,39.473331,13
-121.168327,39.595558,13
-121.16861,38.72139,13
-121.184441,39.890282,13
-121.187782,41.97694,13
-121.193893,35.636108,13
-121.200279,39.238892,13
-121.20694,39.296108,13
-121.208611,40.015282,13
-121.260277,37.235561,13
-121.271667,35.781391,13
-121.283333,35.666672,13
-121.29361,37.95417,13
-121.301666,40.473331,13
-121.314438,35.71389,13
-121.31694,35.743889,13
-121.326668,35.75972,13
-121.356667,41.955002,13
-121.367783,41.811111,13
-121.388329,41.87944,13
-121.408333,39.469719,13
-121.417503,38.04417,13
-121.440277,39.206108,13
-121.456673,39.903332,13
-121.461937,35.888889,13
-121.466667,39.793331,13
-121.499718,37.174438,13
-121.503059,36.326389,13
-121.510002,39.661942,13
-121.514717,41.835281,13
-121.534172,38.066669,13
-121.553062,38.06139,13
-121.559723,38.068062,13
-121.566391,36.020561,13
-121.567223,38.08028,13
-121.578331,38.09222,13
-121.583328,38.44556,13
-121.589996,36.049721,13
-121.600563,37.529442,13
-121.635559,38.09,13
-121.64444,40.28611,13
-121.651939,37.18,13
-121.652779,38.047501,13
-121.6875,38.051941,13
-121.696938,36.175282,13
-121.708893,40.274719,13
-121.718613,38.032219,13
-121.736938,36.205002,13
-121.760002,40.189999,13
-121.813606,36.235561,13
-121.82444,38.023891,13
-121.835281,38.061939,13
-121.836388,38.03083,13
-121.836937,36.249722,13
-121.852219,38.029999,13
-121.854172,38.060001,13
-121.858612,36.279999,13
-121.879173,38.039719,13
-121.883057,40.817219,13
-121.884438,38.041389,13
-121.888611,38.053612,13
-121.896667,38.050831,13
-121.898331,36.305279,13
-121.900002,36.618889,13
-121.903328,36.62167,13
-121.904716,36.35667,13
-121.91333,36.403061,13
-121.914436,36.626671,13
-121.915833,36.41111,13
-121.924171,36.635559,13
-121.92778,36.44833,13
-121.929169,36.638889,13
-121.931938,36.54361,13
-121.931938,38.055279,13
-121.935829,36.52306,13
-121.936394,36.521389,13
-121.939171,36.521111,13
-121.939171,36.560829,13
-121.940002,36.506672,13
-121.943893,36.492222,13
-121.948608,38.050831,13
-121.950562,36.560829,13
-121.951668,36.521671,13
-121.951942,36.52417,13
-121.953613,36.522221,13
-121.953888,36.52417,13
-121.955276,36.610279,13
-121.962502,36.56694,13
-121.966667,37.701111,13
-121.967781,36.957779,13
-121.969719,36.569439,13
-121.971672,38.071941,13
-121.974716,36.95417,13
-121.977501,36.580002,13
-121.991386,36.959171,13
-121.991669,38.055,13
-121.991669,38.109169,13
-122.019173,38.097221,13
-122.020561,38.071388,13
-122.02417,41.93222,13
-122.025284,36.951389,13
-122.033333,38.214439,13
-122.037781,38.095001,13
-122.04528,38.07056,13
-122.047501,38.179169,13
-122.050003,37.466942,13
-122.057503,41.189999,13
-122.064171,36.94833,13
-122.067223,37.450562,13
-122.068893,38.053612,13
-122.095284,37.458611,13
-122.099998,37.500278,13
-122.11528,38.035831,13
-122.1175,38.035278,13
-122.128609,38.044998,13
-122.135834,37.5075,13
-122.161392,38.04417,13
-122.173058,38.058891,13
-122.175003,38.039719,13
-122.190559,37.694172,13
-122.192497,37.695,13
-122.193062,38.060001,13
-122.193611,37.535,13
-122.199997,40.739441,13
-122.215279,40.34,13
-122.220833,37.758888,13
-122.221672,37.02528,13
-122.228058,38.066109,13
-122.237503,37.90583,13
-122.237503,40.327221,13
-122.245827,40.404171,13
-122.2575,37.805,13
-122.259171,38.052502,13
-122.261108,37.772781,13
-122.261391,37.573891,13
-122.273064,38.036942,13
-122.276672,37.274441,13
-122.285561,37.884998,13
-122.289169,38.15361,13
-122.298607,37.77306,13
-122.305557,38.183891,13
-122.314438,37.88583,13
-122.315277,38.011669,13
-122.316673,37.862782,13
-122.319168,37.591942,13
-122.323334,37.897221,13
-122.32917,37.11306,13
-122.338608,37.49556,13
-122.357224,37.73,13
-122.359444,37.149719,13
-122.36528,37.904171,13
-122.365562,38.012218,13
-122.368332,37.724442,13
-122.38028,37.75972,13
-122.380562,37.666389,13
-122.384171,37.713058,13
-122.386673,37.788891,13
-122.387779,37.674999,13
-122.389442,37.909721,13
-122.389717,37.922779,13
-122.393608,37.181938,13
-122.398331,37.692219,13
-122.400002,37.583328,13
-122.400002,37.798611,13
-122.404167,37.19611,13
-122.406937,37.806671,13
-122.410561,40.964439,13
-122.411667,37.808891,13
-122.412216,37.936668,13
-122.41861,37.24194,13
-122.41861,37.853062,13
-122.418892,37.862221,13
-122.42083,37.946671,13
-122.423058,37.868889,13
-122.423058,37.957218,13
-122.426109,37.807781,13
-122.427498,37.965279,13
-122.429169,37.872219,13
-122.4375,37.880562,13
-122.438889,37.867779,13
-122.441109,37.43306,13
-122.44194,37.85611,13
-122.444443,37.860561,13
-122.445831,37.985561,13
-122.448059,37.894169,13
-122.448891,38.117222,13
-122.450562,37.87278,13
-122.458611,37.862499,13
-122.461388,38.004719,13
-122.464722,38.004169,13
-122.469437,38.005001,13
-122.471672,37.832218,13
-122.472778,38.00639,13
-122.473328,37.912498,13
-122.474998,37.89167,13
-122.47583,37.810558,13
-122.47583,37.83139,13
-122.478058,37.826389,13
-122.478058,37.85667,13
-122.478333,37.912781,13
-122.478333,37.943611,13
-122.48806,38.105,13
-122.496941,37.49889,13
-122.497223,37.620281,13
-122.498894,37.82056,13
-122.50444,37.787781,13
-122.50528,37.887501,13
-122.506668,38.046669,13
-122.509171,38.979172,13
-122.513062,37.781109,13
-122.51667,37.849998,13
-122.518333,37.593891,13
-122.518608,37.536671,13
-122.51944,40.933609,13
-122.527496,37.816109,13
-122.546669,37.834721,13
-122.603889,37.951672,13
-122.621674,40.128891,13
-122.625832,38.92556,13
-122.626671,39.87833,13
-122.627502,37.881939,13
-122.627777,38.232498,13
-122.640831,38.95694,13
-122.652496,38.68111,13
-122.654716,38.94944,13
-122.657784,41.826939,13
-122.666389,38.94611,13
-122.676109,38.946941,13
-122.686111,38.976391,13
-122.688332,38.950279,13
-122.698608,38.977501,13
-122.699997,37.894169,13
-122.710831,38.965279,13
-122.721672,39.008331,13
-122.726112,37.90361,13
-122.73278,38.98167,13
-122.748062,39.025558,13
-122.753891,38.72472,13
-122.763611,39.036942,13
-122.764999,37.938061,13
-122.775558,39.011108,13
-122.781113,37.947781,13
-122.810562,37.984718,13
-122.825829,37.998329,13
-122.834442,39.030281,13
-122.842499,38.090561,13
-122.850563,38.108891,13
-122.858063,39.03389,13
-122.863609,40.44556,13
-122.874718,41.99667,13
-122.880829,39.02861,13
-122.897217,40.296669,13
-122.899437,39.086391,13
-122.91111,39.041111,13
-122.914169,38.039169,13
-122.928062,38.062778,13
-122.931938,38.187222,13
-122.933891,38.212502,13
-122.934723,39.384998,13
-122.944443,39.419998,13
-122.946114,39.413609,13
-122.946671,38.067501,13
-122.952499,38.215279,13
-122.970833,38.232498,13
-122.986389,38.23278,13
-122.995827,38.001389,13
-123.013893,40.664169,13
-123.03083,40.413891,13
-123.054718,38.326389,13
-123.056938,38.313889,13
-123.076393,38.322781,13
-123.093613,38.393059,13
-123.098061,41.196941,13
-123.101936,40.033611,13
-123.126938,41.090832,13
-123.137779,41.826672,13
-123.14389,41.212219,13
-123.15139,41.228889,13
-123.185829,40.06472,13
-123.24778,41.295559,13
-123.253059,38.512218,13
-123.26667,38.525558,13
-123.27861,40.328331,13
-123.29528,41.27306,13
-123.3125,41.785561,13
-123.316391,41.800831,13
-123.331673,38.566391,13
-123.336388,41.77528,13
-123.345001,40.784721,13
-123.35611,40.388889,13
-123.366943,41.333328,13
-123.367218,41.186111,13
-123.36972,38.606941,13
-123.388611,38.630562,13
-123.406937,38.65472,13
-123.419167,40.785,13
-123.430832,38.679169,13
-123.493889,41.86694,13
-123.510277,38.741112,13
-123.51889,40.911388,13
-123.525558,38.752499,13
-123.527222,41.058891,13
-123.539169,40.201939,13
-123.539719,38.772221,13
-123.571114,41.321388,13
-123.575829,39.121941,13
-123.598061,38.80917,13
-123.639717,41.041389,13
-123.645828,38.846939,13
-123.659439,41.530281,13
-123.66111,41.069721,13
-123.664719,41.090832,13
-123.693611,41.052502,13
-123.721672,39.136108,13
-123.734718,39.14167,13
-123.74028,38.95583,13
-123.751671,39.176392,13
-123.768059,39.562778,13
-123.769997,39.195278,13
-123.771111,39.20528,13
-123.774719,39.21389,13
-123.784721,39.253609,13
-123.785278,39.60778,13
-123.785278,39.626942,13
-123.790833,39.667782,13
-123.790833,40.023609,13
-123.802223,40.51722,13
-123.802498,39.489719,13
-123.80806,40.924171,13
-123.817497,39.406109,13
-123.817497,39.424171,13
-123.818329,39.439442,13
